Player,Outcome,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Score,Time Played,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Rating
bibby,0.395238095238095,11.6666666666667,19.2714285714286,-7.6047619047619,0.5,1.4047619047619,1.61904761904762,20.9761904761905,3426.62857142857,5020.7380952381,0.689241035076315,320.004761904762,313.990476190476,2144.74285714286,3045.26666666667,232.590476190476,369.628571428571,280.023809523809,540.980952380953,769.271428571429,1064.8619047619,702
bigdaddy,0.479427549194991,16.6279069767442,15.5778175313059,1.05008944543828,0.522361359570662,1.94812164579606,1.57960644007156,47984.5152057245,4714.81932021467,4446.87656529517,1.07511914835516,298.787119856887,327.819320214669,2874.82468694097,2617.27906976744,201.481216457961,225.01252236136,569.65831842576,529.783542039356,1068.85509838998,1074.80143112701,2617
Bile,0.51508120649652,16.2877030162413,15.7563805104408,0.531322505800464,0.635730858468677,2.52668213457077,1.71461716937355,21.1113689095128,4561.34802784223,4496.41299303944,1.03232800581827,297.610208816705,295.044083526682,2630.22505800464,2867.34106728538,363.116009280742,233.92343387471,517.250580046404,404.150812064965,1050.75638051044,990.997679814385,2180
bodybag,0.507042253521127,18.3321596244131,18.2746478873239,0.057511737089202,0.61150234741784,2.32159624413146,1.89319248826291,21.1819248826291,4816.35211267606,5140.77112676056,0.954882146240892,278.818075117371,293.746478873239,2960.19483568075,3152.53755868545,399.293427230047,382.431924882629,397.81103286385,495.757042253521,1059.05281690141,1110.04460093897,2400
craig,0.475845410628019,15.9371980676329,18.9541062801932,-3.01690821256039,0.442028985507246,1.47584541062802,1.55797101449275,21.4154589371981,4367.04106280193,5194.82850241546,0.853924739616811,294.026570048309,324.541062801932,2868.00966183575,3250.65700483092,208.374396135266,353.314009661836,398.550724637681,481.473429951691,892.106280193237,1109.38405797101,1151
Cutlass,0.486997635933806,16.3498817966903,17.9858156028369,-1.63593380614657,0.542654028436019,2.01895734597156,1.57919621749409,21.0283687943262,4231.08983451537,4952.98345153664,0.868752151934034,275.796690307329,280.044917257683,2698.76359338061,3048.1914893617,180.130023640662,331.569739952719,403.174940898345,503.496453900709,949.021276595745,1069.72576832151,1423
Defiance,0.50887573964497,18.0335305719921,13.4023668639053,4.63116370808679,0.518737672583826,1.96844181459566,1.6370808678501,21.5049309664694,5023.52071005917,4070.90532544379,1.26685488634718,294.729783037475,309.5483234714,2981.77909270217,2493.95266272189,294.731755424063,152.112426035503,577.136094674556,425.674556213018,1169.87376725838,999.165680473373,2820
dharma,0.503866745984533,14.5693039857228,18.6537775133849,-4.08447352766211,0.572873289708507,2.97441998810232,1.67697798929209,20.8447352766211,4752.31231409875,5007.5258774539,0.966879944129889,350.917906008328,332.163593099346,3082.40987507436,3153.0493753718,148.584176085663,284.385484830458,467.756692444973,468.707317073171,1053.56157049375,1101.38370017847,2661
dip,0.461716937354988,15.2296983758701,15.7726218097448,-0.54292343387471,0.496519721577726,1.66589327146172,1.68909512761021,21.0208816705336,4407.86774941995,4433.90487238979,1.0130432957432,306.605568445476,276.389791183295,2497.27146171694,2783.82366589327,378.883990719258,215.334106728538,492.802784222738,421.788863109049,1038.90951276102,1012.95823665893,2322
DoubleTime,0.512104283054004,15.9106145251397,16.5530726256983,-0.642458100558659,0.538175046554935,2.12290502793296,1.79143389199255,20.8417132216015,4516.69273743017,4660.04841713222,0.997255507644003,307.016759776536,306.804469273743,2824.08566108007,2803.56052141527,239.40782122905,257.417132216015,461.74487895717,518.091247672253,991.454376163873,1080.97951582868,1609
Endo,0.502495840266223,16.5623960066556,18.1247920133111,-1.56239600665557,0.512479201331115,1.86189683860233,1.73377703826955,20.8668885191348,4855.87354409318,5042.15640599002,0.977669752988384,315.993344425957,282.73544093178,3128.81364392679,3250.43760399334,215.455906821963,269.366056572379,486.708818635607,443.239600665557,1024.89517470882,1079.11314475874,2611
evo9,0.519962859795729,17.727948003714,17.9675023212628,-0.239554317548746,0.599350046425255,2.2116991643454,1.78644382544104,12464.2613741876,4965.25023212628,5065.84401114206,0.996424853266994,295.328226555246,330.303621169916,3332.95682451253,3181.30129990715,268.184308263695,294.72051996286,406.932683379759,472.6643454039,957.176415970288,1117.15784586815,2046
ext,0.485804416403786,12.6403785488959,17.3028391167192,-4.66246056782334,0.441640378548896,1.2397476340694,1.65299684542587,83701.2776025237,3854.02523659306,4621.13880126183,0.859718106918412,333.728706624606,255.283911671924,2263.20820189274,2940.73186119874,236.356466876972,211.589905362776,425.876971608833,413.772870662461,928.583596214511,1055.04416403786,1317
Faur,0.507407407407407,18.5518518518519,11.4555555555556,7.0962962962963,0.348148148148148,1.14814814814815,1.6037037037037,21.3703703703704,4897.62592592593,3635.68148148148,1.39091345790587,288.622222222222,287.296296296296,2879.83333333333,2240.52592592593,121.318518518519,115.033333333333,633.603703703704,353.844444444444,1262.87037037037,926.277777777778,2599
fiya,0.421926910299003,19.1029900332226,21.3222591362126,-2.21926910299003,0.292358803986711,1.21926910299003,1.64784053156146,21.3521594684385,5259.64784053156,5843.7707641196,0.908052218308044,286.564784053156,328.837209302326,3656.70431893688,3857.19601328904,216.445182724252,295.382059800664,424.581395348837,468.059800664452,961.916943521595,1223.13289036545,2538
FreddyFox,0.490384615384615,12.6490384615385,19.0336538461538,-6.38461538461539,0.668269230769231,2.81730769230769,1.61538461538462,20.7980769230769,3393.20192307692,5025.95673076923,0.687123939198861,293.822115384615,260.519230769231,1830.50480769231,3152.28365384615,319.850961538462,387.110576923077,421.850961538462,382.826923076923,820.995192307692,1103.73557692308,1253
gold,0.510204081632653,15.7448979591837,18.4183673469388,-2.6734693877551,0.510204081632653,1.95918367346939,1.61224489795918,21.2959183673469,4327.9693877551,5048.23469387755,0.856494275393709,292.612244897959,297.459183673469,2616.92857142857,3271.36734693878,279.622448979592,377.275510204082,454.765306122449,387.775510204082,976.65306122449,1011.81632653061,1352
Hunter,0.532374100719424,18.5467625899281,15.4244604316547,3.12230215827338,0.561151079136691,1.66906474820144,1.89208633093525,190859.165467626,4807.98561151079,4572.40287769784,1.07173723869285,269.928057553957,331.956834532374,2776.4964028777,2892.32374100719,366.669064748201,224.68345323741,575.827338129496,507.73381294964,1088.9928057554,947.661870503597,2574
jaq,0.525862068965517,16.6724137931034,15.0948275862069,1.57758620689655,0.706896551724138,2.31896551724138,1.98275862068966,20.4137931034483,4963.44827586207,4362.16379310345,1.1596147458274,324.844827586207,325.301724137931,2914.13793103448,2543.85344827586,393.051724137931,256.060344827586,570.741379310345,528.025862068965,1085.51724137931,1034.22413793103,2997
loki,0.475951903807615,17.8436873747495,19.1112224448898,-1.26753507014028,0.404809619238477,1.69038076152305,1.64328657314629,80605.99498998,5013.41382765531,5336.09118236473,0.953100474738815,297.303607214429,315.849699398798,3047.38677354709,3422.63226452906,429.718436873748,307.982965931864,474.519038076152,469.76753507014,1061.78957915832,1135.70841683367,2182
lugz,0.38,17.4,21.32,-3.92,0.76,2.66,1.78,21.24,5000.94,5762.4,0.877640724685518,312.62,399.44,3494.78,3457.58,247.74,415.86,338.58,630.66,919.84,1258.3,2533
Lunu,0.451612903225806,18.247311827957,19.0456989247312,-0.798387096774194,0.64247311827957,2.03763440860215,1.56182795698925,20.8844086021505,5193.93010752688,5295.32795698925,0.99588421307533,304.274193548387,307.521505376344,3326.05376344086,3289.15860215054,321.801075268817,301.682795698925,488.258064516129,545.408602150538,1057.81720430108,1159.07795698925,2535
Mercenary,0.473594548551959,15.2095400340716,19.2095400340716,-4,0.557069846678024,2.0511073253833,1.72572402044293,21.3168654173765,4110.23850085179,5233.78875638842,0.799508296973395,290.155025553663,308.831345826235,2615.23850085179,3272.88586030664,245.11073253833,311.708688245315,380.841567291312,483.137989778535,869.047700170358,1166.05621805792,1714
