Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,High,23565,Normal,Normal,CTA-Joy,Normal,2020-03-22 21:12:00,8,ElAsesino
2,High,23566,Normal,Normal,CTA-Joy,Normal,2020-03-22 21:39:00,10,ElAsesino
2,High,23567,Normal,Normal,CTA-Joy,Normal,2020-03-22 22:06:00,10,Goobs
2,High,23568,Normal,Normal,CTA-Joy,Normal,2020-03-22 22:33:00,10,Goobs
2,High,23569,Normal,Normal,CTA-Joy,Normal,2020-03-22 23:15:00,10,paz
2,High,23570,Normal,Normal,CTA-Joy,Normal,2020-03-22 23:49:00,10,paz
2,High,23571,Normal,Normal,CTA-Joy,Normal,2020-03-23 00:53:00,10,Venture
2,Normal,23572,Normal,Normal,CTA-BFD,Normal,2020-03-23 01:02:00,10,nizem
2,High,23573,Normal,Normal,CTA-Joy,Normal,2020-03-23 20:56:00,8,ElAsesino
2,High,23574,Normal,Normal,CTA-Joy,Normal,2020-03-23 21:21:00,8,ElAsesino
2,High,23575,Normal,Normal,CTA-Joy,Normal,2020-03-23 21:41:00,10,ElAsesino
2,High,23576,Normal,Normal,CTA-Joy,Normal,2020-03-23 22:04:00,10,ElAsesino
2,High,23577,Normal,Normal,CTA-Joy,Normal,2020-03-23 22:26:00,8,Goobs
2,High,23578,Normal,Normal,CTA-Joy,Normal,2020-03-23 22:48:00,10,ElAsesino
2,High,23579,Normal,Normal,CTA-Gamma,Normal,2020-03-23 23:11:00,12,akmassmegma
2,High,23580,Normal,Normal,CTA-Joy,Normal,2020-03-23 23:36:00,10,ElAsesino
2,High,23581,Normal,Normal,CTA-Strokin,Normal,2020-03-23 23:58:00,12,Goobs
2,Very High,23582,High,Normal,BaitOrSwitch2,Normal,2020-03-24 00:19:00,14,Venture
2,High,23583,Normal,Normal,CTA-Joy,Normal,2020-03-24 00:45:00,10,Goobs
2,High,23584,Normal,Normal,CTA-Joy,Normal,2020-03-24 01:29:00,8,paz
2,High,23585,Normal,Normal,CTA-Joy,Normal,2020-03-24 02:01:00,8,Goobs
2,High,23586,Normal,Normal,CTA-Joy,Normal,2020-03-24 19:50:00,10,ElAsesino
2,High,23587,Normal,Normal,CTA-Joy,Normal,2020-03-24 20:21:00,10,ElAsesino
2,High,23588,Normal,Normal,CTA-Joy,Normal,2020-03-24 21:57:00,8,Goobs
2,High,23589,Normal,Normal,CTA-Joy,Normal,2020-03-24 22:30:00,8,Goobs
2,High,23590,Normal,Normal,CTA-Joy,Normal,2020-03-24 23:23:00,8,akmassmegma
2,High,23591,Normal,Normal,CTA-Joy,Normal,2020-03-25 20:35:00,8,ElAsesino
2,High,23592,Normal,Normal,CTA-Joy,Normal,2020-03-25 21:02:00,8,ElAsesino
2,High,23593,Normal,Normal,CTA-Joy,Normal,2020-03-25 21:49:00,6,ElAsesino
2,High,23594,Normal,Normal,CTA-Joy,Normal,2020-03-25 22:12:00,10,Venture
2,High,23595,Normal,Normal,CTA-Joy,Normal,2020-03-25 22:42:00,10,Goobs
2,Very High,23596,High,Normal,BaitOrSwitch2,Normal,2020-03-25 23:08:00,12,nizem
2,Very High,23597,High,High,StrongholdNODHT,Normal,2020-03-25 23:29:00,12,nizem
2,High,23598,Normal,Normal,CTA-Joy,Normal,2020-03-25 23:57:00,10,Goobs
2,High,23599,Normal,Normal,CTA-Joy,Normal,2020-03-26 00:25:00,8,nizem
2,High,23600,Normal,Normal,CTA-Joy,Normal,2020-03-26 21:06:00,8,ElAsesino
2,High,23601,Normal,Normal,CTA-Joy,Normal,2020-03-26 21:28:00,10,Goobs
,,23602,,,,,,,
2,High,23603,Normal,Normal,CTA-Joy,Normal,2020-03-26 21:52:00,10,Goobs
2,High,23604,Normal,Normal,CTA-Joy,Normal,2020-03-26 22:17:00,10,Goobs
2,High,23605,Normal,Normal,CTA-Joy,Normal,2020-03-26 22:41:00,10,ElAsesino
2,High,23606,Normal,Normal,CTA-Joy,Normal,2020-03-26 23:18:00,10,Goobs
2,High,23607,Normal,Normal,CTA-Joy,Normal,2020-03-26 23:50:00,8,ElAsesino
2,High,23608,Normal,Normal,CTA-Joy,Normal,2020-03-27 00:12:00,10,nizem
2,High,23609,Normal,Normal,CTA-Joy,Normal,2020-03-27 00:37:00,10,Goobs
2,High,23610,Normal,Normal,CTA-Joy,Normal,2020-03-27 01:37:00,6,Venture
2,High,23611,Normal,Normal,CTA-Joy,Normal,2020-03-27 21:02:00,8,ElAsesino
2,High,23612,Normal,Normal,CTA-Joy,Normal,2020-03-27 21:31:00,8,ElAsesino
2,High,23613,Normal,Normal,CTA-Joy,Normal,2020-03-27 22:05:00,10,Venture
2,Very High,23614,High,High,StrongholdNODHT,Normal,2020-03-27 22:31:00,12,Venture
2,Very High,23615,High,Normal,BaitOrSwitch2,Normal,2020-03-27 23:05:00,10,Venture
2,High,23616,Normal,Normal,CTA-Joy,Normal,2020-03-27 23:24:00,10,ElAsesino
2,High,23617,Normal,Normal,CTA-Joy,Normal,2020-03-27 23:58:00,8,nizem
2,High,23618,Normal,Normal,Lambda.0.2,Normal,2020-03-28 00:51:00,8,Venture
2,High,23619,Normal,Normal,CTA-Joy,Normal,2020-03-28 01:29:00,8,paz
2,High,23620,Normal,Normal,CTA-Joy,Normal,2020-03-28 01:59:00,10,ElAsesino
2,High,23621,Normal,Normal,CTA-Joy,Normal,2020-03-28 19:36:00,10,ElAsesino
2,High,23622,Normal,Normal,CTA-Joy,Normal,2020-03-28 20:02:00,10,Goobs
2,High,23623,Normal,Normal,CTA-Joy,Normal,2020-03-28 20:38:00,8,akmassmegma
2,High,23624,Normal,Normal,CTA-Joy,Normal,2020-03-28 21:04:00,10,Goobs
2,High,23625,Normal,Normal,CTA-Joy,Normal,2020-03-28 21:29:00,10,Goobs
2,High,23626,Normal,Normal,CTA-Joy,Normal,2020-03-28 22:37:00,10,Venture
2,High,23627,Normal,Normal,CTA-Joy,Normal,2020-03-28 23:03:00,10,Venture
2,Very High,23628,High,Normal,BaitOrSwitch2,Normal,2020-03-28 23:27:00,12,Venture
2,High,23629,Normal,Normal,CTA-Joy,Normal,2020-03-28 23:52:00,10,ElAsesino
2,High,23630,Normal,Normal,CTA-Joy,Normal,2020-03-29 00:14:00,10,nizem
2,High,23631,Normal,Normal,CTA-Joy,Normal,2020-03-29 00:36:00,8,ElAsesino
2,High,23632,Normal,Normal,Crowded(Assassin),Assassin,2020-03-29 01:10:00,12,nizem
4,,23633,,,MeatBallz,Normal,2020-03-29 01:28:00,8,ElAsesino
2,High,23634,Normal,Normal,CTA-Joy,Normal,2020-03-29 01:46:00,10,Goobs
2,High,23635,Normal,Normal,CTA-Gamma,Normal,2020-03-29 02:07:00,16,Referee
2,High,23636,Normal,Normal,CTA-Mu,Normal,2020-03-29 02:29:00,14,akmassmegma
2,,23637,,,CTA-Trenches,Normal,2020-03-29 02:50:00,12,akmassmegma
2,Normal,23638,Normal,Normal,CTA-BFD,Normal,2020-03-29 03:30:00,6,paz
2,High,23639,Normal,Normal,CTA-Joy,Normal,2020-03-29 21:06:00,8,ElAsesino
2,High,23640,Normal,Normal,CTA-Joy,Normal,2020-03-29 21:40:00,8,ElAsesino
2,High,23641,Normal,Normal,CTA-Joy,Normal,2020-03-29 22:31:00,10,akmassmegma
2,High,23642,Normal,Normal,CTA-Joy,Normal,2020-03-29 22:58:00,8,akmassmegma
2,Very High,23643,High,Normal,CTA-SmearUltimate,Normal,2020-03-29 23:37:00,10,nizem
2,High,23644,Normal,Normal,CTA-Joy,Normal,2020-03-30 00:13:00,8,paz
2,High,23645,Normal,Normal,CTA-Joy,Normal,2020-03-30 00:33:00,10,Venture
2,High,23646,Normal,Normal,CTA-Joy,Normal,2020-03-30 00:56:00,10,Venture
2,High,23647,Normal,Normal,CTA-Joy,Normal,2020-03-30 01:18:00,10,Venture
2,High,23648,Normal,Normal,CTA-Joy,Normal,2020-03-30 01:41:00,10,Venture
2,High,23649,Normal,Normal,CTA-Joy,Normal,2020-03-30 20:04:00,8,ElAsesino
2,High,23650,Normal,Normal,CTA-Joy,Normal,2020-03-30 20:25:00,8,ElAsesino
2,High,23651,Normal,Normal,CTA-Joy,Normal,2020-03-30 20:55:00,10,Venture
2,High,23652,Normal,Normal,CTA-Joy,Normal,2020-03-30 21:15:00,8,Venture
2,High,23653,Normal,Normal,CTA-Joy,Normal,2020-03-30 21:39:00,8,Venture
2,High,23654,Normal,Normal,CTA-Joy,Normal,2020-03-30 22:36:00,8,Venture
2,High,23655,Normal,Normal,CTA-Joy,Normal,2020-03-30 23:11:00,10,ElAsesino
2,High,23656,Normal,Normal,CTA-Joy,Normal,2020-03-30 23:37:00,8,nizem
2,High,23657,Normal,Normal,CTA-Joy,Normal,2020-03-31 00:03:00,8,nizem
2,High,23658,Normal,Normal,CTA-Joy,Normal,2020-03-31 00:33:00,10,nizem
2,High,23659,Normal,Normal,CTA-Insight,Normal,2020-03-31 01:11:00,8,nizem
2,High,23660,Normal,Normal,CTA-Joy,Normal,2020-03-31 20:51:00,10,Venture
2,High,23661,Normal,Normal,CTA-Joy,Normal,2020-03-31 21:14:00,10,ElAsesino
2,High,23662,Normal,Normal,CTA-Joy,Normal,2020-03-31 21:36:00,8,ElAsesino
2,High,23663,Normal,Normal,CTA-Joy,Normal,2020-03-31 22:04:00,10,ElAsesino
2,High,23664,Normal,Normal,CTA-Joy,Normal,2020-03-31 22:34:00,10,ElAsesino
2,High,23665,Normal,Normal,CTA-Joy,Normal,2020-03-31 22:59:00,10,ElAsesino
,,23666,,,,,,,
2,Very High,23667,High,High,StrongholdNODHT,Normal,2020-03-31 23:35:00,12,nizem
2,High,23668,Normal,Normal,CTA-Joy,Normal,2020-04-01 00:04:00,10,ElAsesino
2,High,23669,Normal,Normal,CTA-Joy,Normal,2020-04-01 00:34:00,8,nizem
2,High,23670,Normal,Normal,CTA-Joy,Normal,2020-04-01 00:57:00,10,nizem
2,High,23671,Normal,Normal,CTA-Joy,Normal,2020-04-01 20:49:00,6,ElAsesino
2,High,23672,Normal,Normal,CTA-Joy,Normal,2020-04-01 21:15:00,8,ElAsesino
2,High,23673,Normal,Normal,CTA-Joy,Normal,2020-04-01 21:45:00,10,ElAsesino
2,High,23674,Normal,Normal,CTA-Joy,Normal,2020-04-01 22:13:00,10,ElAsesino
2,Very High,23675,Normal,Normal,koth.0.9b(250),Domination,2020-04-01 22:59:00,10,Venture
2,High,23676,Normal,Normal,CTA-Gamma,Normal,2020-04-01 23:19:00,14,Venture
2,Very High,23677,High,High,StrongholdNODHT,Normal,2020-04-01 23:39:00,12,akmassmegma
2,High,23678,Normal,Normal,CTA-Mu,Normal,2020-04-01 23:58:00,12,akmassmegma
2,Very High,23679,High,Normal,BaitOrSwitch2,Normal,2020-04-02 00:17:00,14,akmassmegma
2,High,23680,Normal,Normal,CTA-Joy,Normal,2020-04-02 00:35:00,10,nizem
2,High,23681,Normal,Normal,CTA-Joy,Normal,2020-04-02 20:19:00,8,ElAsesino
2,High,23682,Normal,Normal,CTA-Joy,Normal,2020-04-02 21:31:00,6,Venture
2,High,23683,Normal,Normal,CTA-Joy,Normal,2020-04-02 22:28:00,10,ElAsesino
2,High,23684,Normal,Normal,CTA-Joy,Normal,2020-04-02 22:58:00,10,ElAsesino
2,High,23685,Normal,Normal,CTA-Joy,Normal,2020-04-02 23:29:00,10,Venture
2,High,23686,Normal,Normal,CTA-Joy,Normal,2020-04-02 23:55:00,10,ElAsesino
2,Very High,23687,High,Normal,BaitOrSwitch2,Normal,2020-04-03 00:21:00,14,Venture
2,High,23688,Normal,Normal,CTA-Joy,Normal,2020-04-03 00:40:00,10,ElAsesino
2,High,23689,Normal,Normal,CTA-Joy,Normal,2020-04-03 01:05:00,8,ElAsesino
2,High,23690,Normal,Normal,Crowded(Assassin),Assassin,2020-04-03 01:35:00,14,akmassmegma
2,High,23691,Normal,Normal,CTA-Gamma,Normal,2020-04-03 02:02:00,14,ElAsesino
2,Very High,23692,High,Normal,Trenches-XL,Normal,2020-04-03 02:19:00,14,ElAsesino
2,High,23693,Normal,Normal,CTA-Strokin,Normal,2020-04-03 02:45:00,12,Venture
2,High,23694,Normal,Normal,CTA-Joy,Normal,2020-04-03 20:06:00,8,ElAsesino
2,High,23695,Normal,Normal,CTA-Joy,Normal,2020-04-03 21:42:00,8,Venture
2,High,23696,Normal,Normal,CTA-Joy,Normal,2020-04-03 22:09:00,8,nizem
2,High,23697,Normal,Normal,Crowded(Assassin),Assassin,2020-04-03 22:39:00,10,nizem
2,High,23698,Normal,Normal,CTA-Joy,Normal,2020-04-03 22:59:00,10,ElAsesino
2,High,23699,Normal,Normal,CTA-Joy,Normal,2020-04-03 23:21:00,10,ElAsesino
2,High,23700,Normal,Normal,CTA-Joy,Normal,2020-04-03 23:43:00,10,ElAsesino
2,High,23701,Normal,Normal,CTA-Joy,Normal,2020-04-04 00:07:00,10,ElAsesino
2,Very High,23702,High,High,StrongholdNODHT,Normal,2020-04-04 00:38:00,14,akmassmegma
2,High,23703,Normal,Normal,CTA-Joy,Normal,2020-04-04 01:01:00,8,ElAsesino
2,High,23704,Normal,Normal,CTA-Joy,Normal,2020-04-04 01:26:00,8,ElAsesino
2,High,23705,Normal,Normal,CTA-Gamma,Normal,2020-04-04 01:53:00,14,akmassmegma
2,Very High,23706,High,Normal,BaitOrSwitch2,Normal,2020-04-04 02:25:00,12,Venture
2,High,23707,Normal,Normal,Crowded(Assassin),Assassin,2020-04-04 02:53:00,12,akmassmegma
,,23708,,,,,,,
2,High,23709,Normal,Normal,CTA-Joy,Normal,2020-04-04 03:15:00,8,akmassmegma
2,High,23710,Normal,Normal,CTA-Joy,Normal,2020-04-04 18:52:00,8,Venture
2,High,23711,Normal,Normal,CTA-Joy,Normal,2020-04-04 19:50:00,10,Venture
2,High,23712,Normal,Normal,CTA-Joy,Normal,2020-04-04 20:14:00,8,ElAsesino
2,High,23713,Normal,Normal,CTA-Joy,Normal,2020-04-04 20:41:00,10,ElAsesino
2,Very High,23714,High,High,Waffles,Assassin,2020-04-04 21:12:00,10,akmassmegma
2,Very High,23715,High,High,StrongholdNODHT,Normal,2020-04-04 21:46:00,12,Venture
2,Very High,23716,High,Normal,grinder3,Normal,2020-04-04 22:14:00,10,Venture
2,Very High,23717,High,Normal,SmearUltimate2,Normal,2020-04-04 22:36:00,16,Venture
2,High,23718,Normal,Normal,CTA-Joy,Normal,2020-04-04 23:03:00,10,ElAsesino
2,High,23719,Normal,Normal,CTA-Joy,Normal,2020-04-04 23:30:00,8,ElAsesino
2,High,23720,Normal,Normal,CTA-Joy,Normal,2020-04-04 23:38:00,6,nizem
2,High,23721,Normal,Normal,CTA-Joy,Normal,2020-04-04 23:56:00,8,ElAsesino
2,High,23722,Normal,Normal,CTA-Joy,Normal,2020-04-05 00:01:00,8,nizem
2,Very High,23723,High,Normal,BaitOrSwitch2,Normal,2020-04-05 00:26:00,18,nizem
2,High,23724,Normal,Normal,CTA-Gamma,Normal,2020-04-05 00:51:00,20,akmassmegma
2,Normal,23725,Normal,Normal,kennedyNoDHT,Assassin,2020-04-05 01:14:00,16,ElAsesino
2,Very High,23726,Normal,Normal,koth.0.9b(250),Domination,2020-04-05 01:35:00,12,Venture
2,High,23727,Normal,Normal,shockNawe,Normal,2020-04-05 01:59:00,16,akmassmegma
2,,23728,,,Money-Regen2.0,Assassin,2020-04-05 02:21:00,16,Venture
2,High,23729,Normal,Normal,CTA-Joy,Normal,2020-04-05 02:50:00,10,akmassmegma
2,High,23730,Normal,Normal,CTA-Joy,Normal,2020-04-05 03:18:00,8,paz
2,High,23731,Normal,Normal,CTA-Joy,Normal,2020-04-05 03:49:00,8,paz
2,,23732,,,CTA-SmallFlag,Normal,2020-04-05 18:41:00,6,paz
2,High,23733,Normal,Normal,CTA-Joy,Normal,2020-04-05 19:12:00,8,ElAsesino
2,High,23734,Normal,Normal,CTA-Joy,Normal,2020-04-05 19:36:00,10,ElAsesino
2,High,23735,Normal,Normal,CTA-Joy,Normal,2020-04-05 19:59:00,10,ElAsesino
2,High,23736,Normal,Normal,CTA-Joy,Normal,2020-04-05 20:32:00,10,ElAsesino
2,High,23737,Normal,Normal,CTA-Joy,Normal,2020-04-05 21:07:00,10,paz
2,High,23738,Normal,Normal,CTA-Joy,Normal,2020-04-05 21:37:00,8,paz
2,High,23739,Normal,Normal,CTA-Joy,Normal,2020-04-05 22:15:00,8,paz
2,High,23740,Normal,Normal,CTA-Joy,Normal,2020-04-05 23:08:00,8,paz
2,High,23741,Normal,Normal,CTA-Joy,Normal,2020-04-05 23:47:00,10,paz
2,High,23742,Normal,Normal,CTA-Joy,Normal,2020-04-06 00:30:00,8,paz
2,High,23743,Normal,Normal,CTA-Joy,Normal,2020-04-06 01:02:00,10,paz
2,High,23744,Normal,Normal,CTA-Joy,Normal,2020-04-06 01:41:00,10,akmassmegma
2,High,23745,Normal,Normal,CTA-Joy,Normal,2020-04-06 02:08:00,8,akmassmegma
2,High,23746,Normal,Normal,CTA-Joy,Normal,2020-04-06 19:16:00,8,ElAsesino
2,High,23747,Normal,Normal,CTA-Joy,Normal,2020-04-06 21:31:00,8,paz
2,High,23748,Normal,Normal,CTA-Joy,Normal,2020-04-06 21:55:00,10,paz
2,High,23749,Normal,Normal,CTA-Joy,Normal,2020-04-06 22:33:00,10,nizem
2,High,23750,Normal,Normal,CTA-Joy,Normal,2020-04-06 22:59:00,8,ElAsesino
2,High,23751,High,Normal,CTA-Entice,Normal,2020-04-06 23:25:00,8,nizem
2,High,23752,Normal,Normal,CTA-Joy,Normal,2020-04-06 23:45:00,10,ElAsesino
2,High,23753,Normal,Normal,CTA-Joy,Normal,2020-04-07 00:15:00,10,akmassmegma
2,High,23754,Normal,Normal,CTA-Joy,Normal,2020-04-07 00:41:00,10,nizem
2,High,23755,Normal,Normal,CTA-Joy,Normal,2020-04-07 01:05:00,10,nizem
2,High,23756,Normal,Normal,CTA-Joy,Normal,2020-04-07 21:28:00,8,ElAsesino
2,High,23757,Normal,Normal,CTA-Joy,Normal,2020-04-07 21:56:00,10,ElAsesino
2,High,23758,Normal,Normal,CTA-Joy,Normal,2020-04-07 22:19:00,10,nizem
,,23759,,,,,,,
2,High,23760,Normal,Normal,Mu.0.1,Normal,2020-04-07 23:01:00,12,Venture
2,High,23761,Normal,Normal,CTA-Joy,Normal,2020-04-07 23:41:00,10,Venture
2,High,23762,Normal,Normal,CTA-Joy,Normal,2020-04-08 00:06:00,10,Venture
2,High,23763,Normal,Normal,Lambda.0.2,Normal,2020-04-08 00:35:00,8,Venture
2,High,23764,Normal,Normal,CTA-Joy,Normal,2020-04-08 01:05:00,8,Venture
2,High,23765,Normal,Normal,CTA-Joy,Normal,2020-04-08 21:33:00,8,ElAsesino
2,High,23766,Normal,Normal,CTA-Joy,Normal,2020-04-08 22:12:00,8,ElAsesino
2,High,23767,Normal,Normal,CTA-Joy,Normal,2020-04-08 23:39:00,8,ElAsesino
2,High,23768,Normal,Normal,CTA-Joy,Normal,2020-04-09 00:09:00,10,Venture
2,High,23769,Normal,Normal,CTA-Joy,Normal,2020-04-09 00:36:00,10,Venture
2,High,23770,Normal,Normal,CTA-Joy,Normal,2020-04-09 20:50:00,8,ElAsesino
2,High,23771,Normal,Normal,CTA-Joy,Normal,2020-04-09 21:14:00,8,ElAsesino
2,High,23772,Normal,Normal,CTA-Joy,Normal,2020-04-09 22:50:00,10,Venture
2,High,23773,Normal,Normal,CTA-Joy,Normal,2020-04-09 23:14:00,10,Venture
2,High,23774,Normal,Normal,CTA-Joy,Normal,2020-04-09 23:36:00,10,ElAsesino
2,High,23775,Normal,Normal,CTA-Joy,Normal,2020-04-10 00:00:00,8,ElAsesino
2,High,23776,Normal,Normal,CTA-Joy,Normal,2020-04-10 23:26:00,8,ElAsesino
2,High,23777,Normal,Normal,CTA-Joy,Normal,2020-04-10 23:56:00,10,ElAsesino
2,High,23778,Normal,Normal,CTA-Joy,Normal,2020-04-11 00:20:00,10,ElAsesino
2,High,23779,Normal,Normal,CTA-Joy,Normal,2020-04-11 01:02:00,10,ElAsesino
2,High,23780,Normal,Normal,CTA-Joy,Normal,2020-04-11 20:01:00,8,ElAsesino
2,High,23781,Normal,Normal,CTA-Joy,Normal,2020-04-11 20:46:00,8,Venture
2,High,23782,Normal,Normal,CTA-Joy,Normal,2020-04-11 22:06:00,8,ElAsesino
2,High,23783,Normal,Normal,CTA-Joy,Normal,2020-04-11 22:31:00,8,ElAsesino
2,High,23784,Normal,Normal,CTA-Joy,Normal,2020-04-11 23:13:00,8,ElAsesino
2,High,23785,Normal,Normal,CTA-Joy,Normal,2020-04-11 23:45:00,8,ElAsesino
2,Normal,23786,Normal,Normal,CTA-BFD,Normal,2020-04-12 00:46:00,10,nizem
2,High,23787,Normal,Normal,CTA-Joy,Normal,2020-04-12 01:22:00,10,nizem
,,23788,,,,,,,
2,High,23789,Normal,Normal,CTA-Joy,Normal,2020-04-12 21:01:00,8,ElAsesino
2,High,23790,Normal,Normal,CTA-Joy,Normal,2020-04-12 21:30:00,8,ElAsesino
2,High,23791,Normal,Normal,CTA-Joy,Normal,2020-04-12 22:39:00,8,ElAsesino
2,High,23792,Normal,Normal,CTA-Joy,Normal,2020-04-12 23:12:00,8,nizem
2,High,23793,Normal,Normal,CTA-Joy,Normal,2020-04-12 23:27:00,8,nizem
2,High,23794,Normal,Normal,CTA-Joy,Normal,2020-04-13 00:01:00,6,nizem
2,High,23795,Normal,Normal,CTA-Joy,Normal,2020-04-13 20:32:00,8,ElAsesino
2,High,23796,Normal,Normal,CTA-Joy,Normal,2020-04-13 21:47:00,8,ElAsesino
2,High,23797,Normal,Normal,CTA-Joy,Normal,2020-04-13 22:08:00,10,nizem
2,High,23798,Normal,Normal,CTA-Joy,Normal,2020-04-13 22:36:00,10,nizem
2,High,23799,Normal,Normal,CTA-Joy,Normal,2020-04-13 23:04:00,10,nizem
2,High,23800,Normal,Normal,CTA-Joy,Normal,2020-04-13 23:33:00,10,nizem
2,High,23801,Normal,Normal,Insight,Normal,2020-04-13 23:56:00,10,nizem
2,Normal,23802,Normal,Normal,CTA-BFD,Normal,2020-04-14 00:31:00,10,nizem
2,High,23803,Normal,Normal,CTA-Joy,Normal,2020-04-14 01:02:00,10,nizem
2,High,23804,Normal,Normal,CTA-Joy,Normal,2020-04-14 01:32:00,10,ElAsesino
2,High,23805,Normal,Normal,CTA-Joy,Normal,2020-04-14 20:54:00,4,ElAsesino
2,High,23806,Normal,Normal,CTA-Joy,Normal,2020-04-14 21:19:00,10,Venture
2,High,23807,Normal,Normal,CTA-Joy,Normal,2020-04-14 21:44:00,8,Venture
2,High,23808,Normal,Normal,Mu.0.1,Normal,2020-04-14 22:05:00,10,Venture
2,Very High,23809,High,High,StrongholdNODHT,Normal,2020-04-14 22:22:00,10,Venture
2,High,23810,Normal,Normal,CTA-Joy,Normal,2020-04-14 22:46:00,10,Venture
2,High,23811,Normal,Normal,Crowded(Assassin),Assassin,2020-04-14 23:05:00,10,nizem
2,High,23812,Normal,Normal,CTA-Joy,Normal,2020-04-15 00:51:00,10,ElAsesino
2,High,23813,Normal,Normal,CTA-Joy,Normal,2020-04-15 01:30:00,10,ElAsesino
2,High,23814,Normal,Normal,CTA-Joy,Normal,2020-04-15 02:07:00,10,race
2,High,23815,Normal,Normal,CTA-Joy,Normal,2020-04-15 02:46:00,10,racetodie
2,High,23816,Normal,Normal,CTA-Joy,Normal,2020-04-15 21:08:00,10,BadGuy
2,High,23817,Normal,Normal,CTA-Joy,Normal,2020-04-15 21:45:00,8,Venture
2,High,23818,Normal,Normal,CTA-Joy,Normal,2020-04-15 22:14:00,10,Venture
2,High,23819,Normal,Normal,CTA-Joy,Normal,2020-04-15 22:55:00,8,ElAsesino
2,High,23820,Normal,Normal,CTA-Joy,Normal,2020-04-15 23:49:00,8,BadGuy
2,High,23821,Normal,Normal,CTA-Joy,Normal,2020-04-16 21:41:00,8,Venture
2,High,23822,Normal,Normal,CTA-Joy,Normal,2020-04-16 22:01:00,10,Venture
2,High,23823,Normal,Normal,CTA-Joy,Normal,2020-04-16 22:24:00,10,ElAsesino
2,High,23824,Normal,Normal,CTA-Joy,Normal,2020-04-16 22:53:00,10,nizem
2,High,23825,Normal,Normal,CTA-Joy,Normal,2020-04-16 22:54:00,8,racetodie
2,High,23826,Normal,Normal,CTA-Joy,Normal,2020-04-16 23:17:00,10,ElAsesino
2,Very High,23827,High,Normal,Trenches-XL,Normal,2020-04-16 23:41:00,10,ElAsesino
2,Very High,23828,High,Normal,BaitOrSwitch2,Normal,2020-04-17 00:09:00,14,nizem
2,High,23829,Normal,Normal,Crowded(Assassin),Assassin,2020-04-17 00:39:00,14,racetodie
2,High,23830,Normal,Normal,CTA-Gamma,Normal,2020-04-17 01:10:00,12,akmassmegma
2,High,23831,Normal,Normal,CTA-Joy,Normal,2020-04-17 01:49:00,8,akmassmegma
2,High,23832,Normal,Normal,CTA-Joy,Normal,2020-04-17 02:12:00,12,akmassmegma
2,High,23833,Normal,Normal,CTA-Joy,Normal,2020-04-17 02:24:00,10,akmassmegma
,,23834,,,,,,,
,,23835,,,,,,,
2,High,23836,Normal,Normal,CTA-Joy,Normal,2020-04-17 21:54:00,8,Venture
2,High,23837,Normal,Normal,CTA-Joy,Normal,2020-04-17 22:18:00,8,ElAsesino
2,High,23838,Normal,Normal,CTA-Joy,Normal,2020-04-17 22:55:00,10,Referee
2,High,23839,Normal,Normal,CTA-Joy,Normal,2020-04-17 23:16:00,10,ElAsesino
,,23840,,,,,,,
2,High,23841,Normal,Normal,CTA-Joy,Normal,2020-04-17 23:35:00,10,Venture
2,High,23842,Normal,Normal,CTA-Joy,Normal,2020-04-17 23:59:00,10,ElAsesino
2,High,23843,Normal,Normal,CTA-Joy,Normal,2020-04-18 00:21:00,10,ElAsesino
2,High,23844,Normal,Normal,Crowded(Assassin),Assassin,2020-04-18 00:39:00,12,ElAsesino
2,High,23845,Normal,Normal,CTA-Joy,Normal,2020-04-18 01:20:00,10,ElAsesino
,,23846,,,,,,,
,,23847,,,,,,,
,,23848,,,,,,,
,,23849,,,,,,,
,,23850,,,,,,,
,,23851,,,,,,,
,,23852,,,,,,,
,,23853,,,,,,,
,,23854,,,,,,,
,,23855,,,,,,,
,,23856,,,,,,,
2,High,23857,Normal,Normal,CTA-Joy,Normal,2020-04-18 20:22:00,6,ElAsesino
2,High,23858,Normal,Normal,CTA-Joy,Normal,2020-04-18 20:56:00,8,ElAsesino
2,High,23859,Normal,Normal,CTA-Joy,Normal,2020-04-18 21:46:00,8,ElAsesino
2,High,23860,Normal,Normal,CTA-Joy,Normal,2020-04-18 22:23:00,6,racetodie
2,High,23861,Normal,Normal,CTA-Joy,Normal,2020-04-18 23:00:00,10,racetodie
2,High,23862,Normal,Normal,Crowded(Assassin),Assassin,2020-04-18 23:24:00,12,racetodie
2,High,23863,Normal,Normal,CTA-Joy,Normal,2020-04-18 23:56:00,8,ElAsesino
2,High,23864,Normal,Normal,CTA-Joy,Normal,2020-04-19 00:02:00,8,racetodie
2,High,23865,Normal,Normal,CTA-Joy,Normal,2020-04-19 00:38:00,8,ElAsesino
2,High,23866,Normal,Normal,Crowded(Assassin),Assassin,2020-04-19 01:02:00,12,ElAsesino
2,High,23867,Normal,Normal,CTA-Joy,Normal,2020-04-19 01:39:00,10,akmassmegma
,,23868,,,,,,,
,,23869,,,,,,,
2,High,23870,Normal,Normal,CTA-Joy,Normal,2020-04-19 21:26:00,6,Venture
2,High,23871,Normal,Normal,CTA-Joy,Normal,2020-04-19 22:19:00,6,tela
2,High,23872,Normal,Normal,CTA-Joy,Normal,2020-04-19 22:41:00,8,tela
