Player,Outcome,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Score,Time Played,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Rating
fiya,0.4205298013245033,19.102649006622517,21.327814569536425,-2.225165562913907,0.2913907284768212,1.2152317880794703,1.6423841059602649,21.344370860927153,5254.57284768212,5843.228476821192,0.9072181446442125,286.26490066225165,330.2549668874172,3652.9139072847684,3855.7615894039736,215.72847682119206,296.06953642384104,423.9072847682119,467.58940397350995,962.023178807947,1223.8079470198675,2125.0
gold,0.5102040816326531,15.744897959183673,18.418367346938776,-2.673469387755102,0.5102040816326531,1.9591836734693877,1.6122448979591837,21.29591836734694,4327.969387755102,5048.234693877551,0.8564942753937089,292.61224489795916,297.4591836734694,2616.9285714285716,3271.3673469387754,279.6224489795918,377.2755102040816,454.765306122449,387.7755102040816,976.6530612244898,1011.8163265306123,1352.0
jaq,0.5258620689655172,16.67241379310345,15.094827586206897,1.5775862068965518,0.7068965517241379,2.3189655172413794,1.9827586206896552,20.413793103448278,4963.448275862069,4362.163793103448,1.1596147458274015,324.8448275862069,325.30172413793105,2914.137931034483,2543.853448275862,393.05172413793105,256.0603448275862,570.7413793103449,528.0258620689655,1085.5172413793102,1034.2241379310344,2997.0
kinggrimet,0.4971815107102593,12.780157835400226,16.597519729425027,-3.8173618940248026,0.3893905191873589,1.3397291196388261,1.5693348365276212,20.560315670800453,3590.0011273957157,4477.834272829763,0.8203102416776772,310.5310033821871,244.44532130777904,2092.172491544532,2684.988726042841,192.89177001127396,268.87485907553554,435.5772266065389,462.7666290868095,869.3596392333709,1061.2040586245773,1194.0
loki,0.48132427843803055,17.887945670628184,19.15704584040747,-1.269100169779287,0.41935483870967744,1.6918505942275042,1.6595925297113752,68292.54753820034,5016.772495755517,5347.726655348048,0.9510037129511987,297.0500848896435,318.30730050933784,3038.54584040747,3431.7130730050935,439.3157894736842,311.6264855687606,476.2691001697793,471.38964346349746,1062.641765704584,1132.997453310696,2240.0
lordz,0.48758465011286684,15.697516930022573,15.647855530474041,0.04966139954853273,0.4717832957110609,1.8510158013544018,1.5056433408577878,20.65237020316027,4576.884875846501,4418.16704288939,1.0580019077637002,312.4018058690745,281.03837471783294,2751.2686230248305,2576.860045146727,288.40406320541763,234.22573363431152,482.45146726862305,553.3182844243793,1054.7607223476298,1053.7629796839728,1836.0
lugz,0.38,17.4,21.32,-3.92,0.76,2.66,1.78,21.24,5000.94,5762.4,0.8776407246855181,312.62,399.44,3494.78,3457.58,247.74,415.86,338.58,630.66,919.84,1258.3,2533.0
muahaha,0.4843437708194537,14.63624250499667,19.555629580279813,-4.919387075283145,0.41372418387741505,1.5849433710859426,1.6075949367088607,20.836109260493004,4251.536309127248,5234.122584943371,0.8212138674600701,314.5396402398401,250.55029980013325,2567.0053297801464,3343.045969353764,402.852764823451,345.3750832778148,433.20719520319784,455.8640906062625,848.471019320453,1089.8374417055297,1567.0
nip,0.5335073977371627,15.317667536988687,18.660574412532636,-3.3429068755439513,0.6666666666666666,2.3890339425587466,1.834638816362054,93343.00348128808,4348.788511749347,5082.116623150566,0.8688600209819143,305.8685813751088,243.82593559617058,2593.462140992167,3225.965187119234,319.9260226283725,262.5004351610096,440.5718015665796,526.3899042645779,994.828546562228,1067.2610966057441,2229.0
nizem,0.481998199819982,17.082808280828083,16.921242124212423,0.16156615661566157,0.7583258325832584,1.6021602160216022,1.6674167416741674,21.218721872187217,4802.367686768677,4792.933393339334,1.0209523463386103,298.73312331233126,269.85688568856887,3150.2772277227723,2910.2700270027003,187.98604860486049,254.83483348334835,435.6930693069307,514.5094509450945,1028.4113411341134,1113.3190819081908,1695.0
no0kz,0.5130434782608696,16.843478260869563,20.208695652173912,-3.365217391304348,0.6869565217391305,1.9652173913043478,1.8347826086956522,21.078260869565216,4285.269565217392,5536.826086956522,0.7853441778682303,265.2695652173913,311.2695652173913,2797.4086956521737,3546.513043478261,164.9304347826087,342.5913043478261,431.97391304347826,497.3478260869565,890.9565217391304,1150.3739130434783,1016.0
